Tue Aug  4 11:12:12 2020
Program 4: 60s Stillstand
{'Time': 9644, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 6.18, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 1141}
{'Time': 35172, 'Left_wheel_dist': -7363, 'Right_wheel_dist': -8850, 'IMU_roll': 0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 1.64, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.83, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 35271, 'Left_wheel_dist': -7359, 'Right_wheel_dist': -8822, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 1.61, 'IMU_Acc_x': 0.13, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35369, 'Left_wheel_dist': -7359, 'Right_wheel_dist': -8789, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 1.57, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': -0.52, 'IMU_Acc_z': 9.85, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35466, 'Left_wheel_dist': -7359, 'Right_wheel_dist': -8752, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 1.53, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.36, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35572, 'Left_wheel_dist': -7359, 'Right_wheel_dist': -8709, 'IMU_roll': -0.04, 'IMU_pitch': 0.00, 'IMU_yaw': 1.48, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.37, 'IMU_Acc_z': 9.50, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 35671, 'Left_wheel_dist': -7361, 'Right_wheel_dist': -8669, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 1.44, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 35769, 'Left_wheel_dist': -7363, 'Right_wheel_dist': -8628, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 1.39, 'IMU_Acc_x': 0.13, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.70, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35868, 'Left_wheel_dist': -7370, 'Right_wheel_dist': -8587, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 1.35, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 9.97, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35968, 'Left_wheel_dist': -7378, 'Right_wheel_dist': -8541, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 1.30, 'IMU_Acc_x': 0.23, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.90, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 36067, 'Left_wheel_dist': -7389, 'Right_wheel_dist': -8499, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 1.24, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 36168, 'Left_wheel_dist': -7405, 'Right_wheel_dist': -8460, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 1.19, 'IMU_Acc_x': 0.24, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 36269, 'Left_wheel_dist': -7422, 'Right_wheel_dist': -8421, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 1.12, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.88, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 36367, 'Left_wheel_dist': -7440, 'Right_wheel_dist': -8379, 'IMU_roll': 0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 1.06, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 9.63, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 36474, 'Left_wheel_dist': -7466, 'Right_wheel_dist': -8338, 'IMU_roll': 0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 0.99, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': 0.16, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 36574, 'Left_wheel_dist': -7490, 'Right_wheel_dist': -8305, 'IMU_roll': 0.03, 'IMU_pitch': -0.02, 'IMU_yaw': 0.94, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.83, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 36673, 'Left_wheel_dist': -7516, 'Right_wheel_dist': -8277, 'IMU_roll': 0.05, 'IMU_pitch': -0.02, 'IMU_yaw': 0.88, 'IMU_Acc_x': 0.22, 'IMU_Acc_y': 0.33, 'IMU_Acc_z': 9.96, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 36772, 'Left_wheel_dist': -7542, 'Right_wheel_dist': -8255, 'IMU_roll': 0.05, 'IMU_pitch': -0.03, 'IMU_yaw': 0.83, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': 0.11, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 36872, 'Left_wheel_dist': -7570, 'Right_wheel_dist': -8235, 'IMU_roll': 0.03, 'IMU_pitch': -0.04, 'IMU_yaw': 0.78, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 36971, 'Left_wheel_dist': -7605, 'Right_wheel_dist': -8218, 'IMU_roll': 0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 0.74, 'IMU_Acc_x': 0.16, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.70, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37070, 'Left_wheel_dist': -7642, 'Right_wheel_dist': -8203, 'IMU_roll': 0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 0.69, 'IMU_Acc_x': 0.13, 'IMU_Acc_y': -0.32, 'IMU_Acc_z': 9.51, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37171, 'Left_wheel_dist': -7684, 'Right_wheel_dist': -8190, 'IMU_roll': 0.03, 'IMU_pitch': -0.02, 'IMU_yaw': 0.63, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.70, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 37270, 'Left_wheel_dist': -7725, 'Right_wheel_dist': -8179, 'IMU_roll': 0.04, 'IMU_pitch': -0.01, 'IMU_yaw': 0.58, 'IMU_Acc_x': 0.10, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 10.06, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37369, 'Left_wheel_dist': -7764, 'Right_wheel_dist': -8170, 'IMU_roll': 0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 0.52, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.46, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37469, 'Left_wheel_dist': -7806, 'Right_wheel_dist': -8163, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 0.45, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.12, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 37576, 'Left_wheel_dist': -7845, 'Right_wheel_dist': -8157, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 0.38, 'IMU_Acc_x': 0.55, 'IMU_Acc_y': 0.48, 'IMU_Acc_z': 11.31, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 37676, 'Left_wheel_dist': -7887, 'Right_wheel_dist': -8155, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 0.33, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.46, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 37773, 'Left_wheel_dist': -7915, 'Right_wheel_dist': -8150, 'IMU_roll': 0.03, 'IMU_pitch': 0.06, 'IMU_yaw': 0.27, 'IMU_Acc_x': 0.72, 'IMU_Acc_y': 0.53, 'IMU_Acc_z': 9.99, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37872, 'Left_wheel_dist': -7935, 'Right_wheel_dist': -8144, 'IMU_roll': 0.03, 'IMU_pitch': 0.09, 'IMU_yaw': 0.22, 'IMU_Acc_x': 0.93, 'IMU_Acc_y': 0.30, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37971, 'Left_wheel_dist': -7950, 'Right_wheel_dist': -8129, 'IMU_roll': -0.02, 'IMU_pitch': 0.09, 'IMU_yaw': 0.17, 'IMU_Acc_x': 1.02, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.70, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38070, 'Left_wheel_dist': -7954, 'Right_wheel_dist': -8109, 'IMU_roll': -0.01, 'IMU_pitch': 0.12, 'IMU_yaw': 0.12, 'IMU_Acc_x': 1.27, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 38177, 'Left_wheel_dist': -7950, 'Right_wheel_dist': -8081, 'IMU_roll': -0.04, 'IMU_pitch': 0.07, 'IMU_yaw': 0.06, 'IMU_Acc_x': 0.75, 'IMU_Acc_y': -0.38, 'IMU_Acc_z': 9.74, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 38277, 'Left_wheel_dist': -7943, 'Right_wheel_dist': -8048, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 0.00, 'IMU_Acc_x': 0.60, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 38374, 'Left_wheel_dist': -7935, 'Right_wheel_dist': -8015, 'IMU_roll': -0.05, 'IMU_pitch': 0.03, 'IMU_yaw': 6.22, 'IMU_Acc_x': 0.44, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38473, 'Left_wheel_dist': -7926, 'Right_wheel_dist': -7974, 'IMU_roll': -0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 6.16, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.17, 'IMU_Acc_z': 9.68, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38573, 'Left_wheel_dist': -7915, 'Right_wheel_dist': -7935, 'IMU_roll': -0.04, 'IMU_pitch': 0.02, 'IMU_yaw': 6.09, 'IMU_Acc_x': 0.35, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.61, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 38671, 'Left_wheel_dist': -7902, 'Right_wheel_dist': -7900, 'IMU_roll': 0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 6.04, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': 1.21, 'IMU_Acc_z': 10.65, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38770, 'Left_wheel_dist': -7887, 'Right_wheel_dist': -7876, 'IMU_roll': 0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 6.00, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 8.92, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38871, 'Left_wheel_dist': -7869, 'Right_wheel_dist': -7858, 'IMU_roll': 0.02, 'IMU_pitch': -0.04, 'IMU_yaw': 5.97, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': 0.67, 'IMU_Acc_z': 9.60, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 38970, 'Left_wheel_dist': -7850, 'Right_wheel_dist': -7839, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.09, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.64, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 39076, 'Left_wheel_dist': -7828, 'Right_wheel_dist': -7819, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.09, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 39176, 'Left_wheel_dist': -7806, 'Right_wheel_dist': -7799, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 5.95, 'IMU_Acc_x': -0.00, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.61, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39275, 'Left_wheel_dist': -7780, 'Right_wheel_dist': -7782, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': 0.18, 'IMU_Acc_z': 9.97, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39374, 'Left_wheel_dist': -7754, 'Right_wheel_dist': -7764, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 5.96, 'IMU_Acc_x': -0.00, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39474, 'Left_wheel_dist': -7732, 'Right_wheel_dist': -7747, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 39573, 'Left_wheel_dist': -7708, 'Right_wheel_dist': -7732, 'IMU_roll': -0.00, 'IMU_pitch': 0.00, 'IMU_yaw': 5.99, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39672, 'Left_wheel_dist': -7679, 'Right_wheel_dist': -7716, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 6.01, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.91, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39772, 'Left_wheel_dist': -7649, 'Right_wheel_dist': -7701, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 6.04, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 39871, 'Left_wheel_dist': -7623, 'Right_wheel_dist': -7686, 'IMU_roll': -0.02, 'IMU_pitch': -0.00, 'IMU_yaw': 6.06, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.40, 'IMU_Acc_z': 9.64, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39971, 'Left_wheel_dist': -7597, 'Right_wheel_dist': -7669, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 6.07, 'IMU_Acc_x': -0.15, 'IMU_Acc_y': -0.58, 'IMU_Acc_z': 9.90, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40072, 'Left_wheel_dist': -7577, 'Right_wheel_dist': -7653, 'IMU_roll': -0.03, 'IMU_pitch': -0.02, 'IMU_yaw': 6.07, 'IMU_Acc_x': -0.35, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.69, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 40172, 'Left_wheel_dist': -7562, 'Right_wheel_dist': -7642, 'IMU_roll': -0.03, 'IMU_pitch': -0.02, 'IMU_yaw': 6.08, 'IMU_Acc_x': -0.33, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 40271, 'Left_wheel_dist': -7551, 'Right_wheel_dist': -7636, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 6.08, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': 0.11, 'IMU_Acc_z': 9.84, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40378, 'Left_wheel_dist': -7542, 'Right_wheel_dist': -7631, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 6.08, 'IMU_Acc_x': -0.31, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 40477, 'Left_wheel_dist': -7540, 'Right_wheel_dist': -7629, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 6.09, 'IMU_Acc_x': -0.30, 'IMU_Acc_y': -0.25, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40576, 'Left_wheel_dist': -7540, 'Right_wheel_dist': -7629, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 6.08, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.71, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 40672, 'Left_wheel_dist': -7540, 'Right_wheel_dist': -7631, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 6.08, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': 0.14, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40776, 'Left_wheel_dist': -7540, 'Right_wheel_dist': -7631, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 6.09, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 40873, 'Left_wheel_dist': -7540, 'Right_wheel_dist': -7631, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 6.09, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40979, 'Left_wheel_dist': -7540, 'Right_wheel_dist': -7631, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 6.08, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 41076, 'Left_wheel_dist': -7540, 'Right_wheel_dist': -7629, 'IMU_roll': -0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 6.08, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41174, 'Left_wheel_dist': -7538, 'Right_wheel_dist': -7627, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 6.08, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.83, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 41272, 'Left_wheel_dist': -7536, 'Right_wheel_dist': -7623, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 6.08, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 41378, 'Left_wheel_dist': -7529, 'Right_wheel_dist': -7614, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 6.08, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 41477, 'Left_wheel_dist': -7518, 'Right_wheel_dist': -7603, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 6.08, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.72, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 41574, 'Left_wheel_dist': -7507, 'Right_wheel_dist': -7590, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 6.09, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.70, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41673, 'Left_wheel_dist': -7492, 'Right_wheel_dist': -7575, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 6.08, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41773, 'Left_wheel_dist': -7477, 'Right_wheel_dist': -7559, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 6.07, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 41872, 'Left_wheel_dist': -7461, 'Right_wheel_dist': -7544, 'IMU_roll': -0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 6.07, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41979, 'Left_wheel_dist': -7444, 'Right_wheel_dist': -7529, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 6.06, 'IMU_Acc_x': -0.06, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 42078, 'Left_wheel_dist': -7433, 'Right_wheel_dist': -7516, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 6.05, 'IMU_Acc_x': -0.15, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42177, 'Left_wheel_dist': -7422, 'Right_wheel_dist': -7505, 'IMU_roll': -0.03, 'IMU_pitch': -0.02, 'IMU_yaw': 6.04, 'IMU_Acc_x': -0.30, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42276, 'Left_wheel_dist': -7416, 'Right_wheel_dist': -7501, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 6.03, 'IMU_Acc_x': -0.40, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42376, 'Left_wheel_dist': -7411, 'Right_wheel_dist': -7498, 'IMU_roll': -0.02, 'IMU_pitch': -0.04, 'IMU_yaw': 6.03, 'IMU_Acc_x': -0.46, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 42474, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 6.02, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.74, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42579, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 6.01, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 42675, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 6.01, 'IMU_Acc_x': 0.11, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42780, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 6.01, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 42877, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 6.00, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42974, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 6.00, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43078, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 6.00, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 43175, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 5.99, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43280, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 5.99, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 43377, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43474, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43578, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
