Tue Aug  4 12:06:23 2020
Program 4: 60s Stillstand
{'Time': 9641, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 6.03, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 1139}
{'Time': 35166, 'Left_wheel_dist': -7804, 'Right_wheel_dist': -6814, 'IMU_roll': 0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 4.50, 'IMU_Acc_x': -0.27, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.91, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35273, 'Left_wheel_dist': -7847, 'Right_wheel_dist': -6862, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 4.54, 'IMU_Acc_x': -0.08, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.90, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 35372, 'Left_wheel_dist': -7884, 'Right_wheel_dist': -6905, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 4.58, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.11, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 35471, 'Left_wheel_dist': -7926, 'Right_wheel_dist': -6953, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 4.60, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 10.04, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35570, 'Left_wheel_dist': -7967, 'Right_wheel_dist': -6999, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 4.63, 'IMU_Acc_x': -0.34, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.55, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35670, 'Left_wheel_dist': -8011, 'Right_wheel_dist': -7043, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 4.65, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.75, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 35768, 'Left_wheel_dist': -8057, 'Right_wheel_dist': -7084, 'IMU_roll': -0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 4.67, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35867, 'Left_wheel_dist': -8102, 'Right_wheel_dist': -7132, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 4.67, 'IMU_Acc_x': -0.34, 'IMU_Acc_y': 0.17, 'IMU_Acc_z': 9.92, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35968, 'Left_wheel_dist': -8153, 'Right_wheel_dist': -7180, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 4.67, 'IMU_Acc_x': -0.25, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.85, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 36067, 'Left_wheel_dist': -8196, 'Right_wheel_dist': -7224, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 4.67, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': 0.27, 'IMU_Acc_z': 9.98, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 36167, 'Left_wheel_dist': -8244, 'Right_wheel_dist': -7267, 'IMU_roll': 0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 4.65, 'IMU_Acc_x': -0.23, 'IMU_Acc_y': 0.16, 'IMU_Acc_z': 9.58, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 36267, 'Left_wheel_dist': -8290, 'Right_wheel_dist': -7313, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 10.36, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 36374, 'Left_wheel_dist': -8342, 'Right_wheel_dist': -7363, 'IMU_roll': 0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 4.61, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': 0.15, 'IMU_Acc_z': 9.82, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 36474, 'Left_wheel_dist': -8386, 'Right_wheel_dist': -7409, 'IMU_roll': 0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 4.57, 'IMU_Acc_x': -0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.58, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 36574, 'Left_wheel_dist': -8438, 'Right_wheel_dist': -7455, 'IMU_roll': 0.01, 'IMU_pitch': -0.06, 'IMU_yaw': 4.54, 'IMU_Acc_x': -0.38, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.84, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 36673, 'Left_wheel_dist': -8484, 'Right_wheel_dist': -7503, 'IMU_roll': 0.01, 'IMU_pitch': -0.05, 'IMU_yaw': 4.50, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.65, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 36772, 'Left_wheel_dist': -8536, 'Right_wheel_dist': -7555, 'IMU_roll': 0.01, 'IMU_pitch': -0.04, 'IMU_yaw': 4.45, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 36872, 'Left_wheel_dist': -8582, 'Right_wheel_dist': -7605, 'IMU_roll': 0.02, 'IMU_pitch': -0.05, 'IMU_yaw': 4.40, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.69, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 36971, 'Left_wheel_dist': -8632, 'Right_wheel_dist': -7651, 'IMU_roll': 0.02, 'IMU_pitch': -0.04, 'IMU_yaw': 4.36, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.84, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37070, 'Left_wheel_dist': -8676, 'Right_wheel_dist': -7699, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 4.33, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 10.04, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37170, 'Left_wheel_dist': -8722, 'Right_wheel_dist': -7751, 'IMU_roll': 0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 4.30, 'IMU_Acc_x': -0.23, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.88, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 37269, 'Left_wheel_dist': -8763, 'Right_wheel_dist': -7797, 'IMU_roll': 0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 4.26, 'IMU_Acc_x': 0.11, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 9.89, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37369, 'Left_wheel_dist': -8807, 'Right_wheel_dist': -7843, 'IMU_roll': 0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 4.24, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37469, 'Left_wheel_dist': -8850, 'Right_wheel_dist': -7889, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 4.22, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 10.21, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 37569, 'Left_wheel_dist': -8896, 'Right_wheel_dist': -7937, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 4.22, 'IMU_Acc_x': -0.23, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.55, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37668, 'Left_wheel_dist': -8942, 'Right_wheel_dist': -7985, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 4.22, 'IMU_Acc_x': -0.28, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 9.93, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37768, 'Left_wheel_dist': -8986, 'Right_wheel_dist': -8024, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 4.21, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 37875, 'Left_wheel_dist': -9038, 'Right_wheel_dist': -8065, 'IMU_roll': -0.00, 'IMU_pitch': 0.00, 'IMU_yaw': 4.22, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 37975, 'Left_wheel_dist': -9084, 'Right_wheel_dist': -8107, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 4.23, 'IMU_Acc_x': -0.31, 'IMU_Acc_y': -0.30, 'IMU_Acc_z': 9.43, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 38073, 'Left_wheel_dist': -9134, 'Right_wheel_dist': -8148, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 4.23, 'IMU_Acc_x': -0.27, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 10.15, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38172, 'Left_wheel_dist': -9182, 'Right_wheel_dist': -8187, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 4.23, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': -0.40, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38272, 'Left_wheel_dist': -9232, 'Right_wheel_dist': -8225, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 4.25, 'IMU_Acc_x': 0.16, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.64, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 38370, 'Left_wheel_dist': -9282, 'Right_wheel_dist': -8264, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 4.25, 'IMU_Acc_x': -0.11, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.66, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38469, 'Left_wheel_dist': -9334, 'Right_wheel_dist': -8305, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 4.27, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 10.00, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38569, 'Left_wheel_dist': -9382, 'Right_wheel_dist': -8349, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 4.29, 'IMU_Acc_x': -0.19, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.99, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38669, 'Left_wheel_dist': -9433, 'Right_wheel_dist': -8388, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 4.30, 'IMU_Acc_x': -0.02, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.93, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 38776, 'Left_wheel_dist': -9478, 'Right_wheel_dist': -8430, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.33, 'IMU_Acc_x': 0.12, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 38876, 'Left_wheel_dist': -9522, 'Right_wheel_dist': -8464, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 4.36, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.61, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 38975, 'Left_wheel_dist': -9557, 'Right_wheel_dist': -8504, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.39, 'IMU_Acc_x': 0.13, 'IMU_Acc_y': -0.28, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39074, 'Left_wheel_dist': -9600, 'Right_wheel_dist': -8543, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 4.41, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.43, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39174, 'Left_wheel_dist': -9640, 'Right_wheel_dist': -8576, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 4.44, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.43, 'IMU_Acc_z': 9.75, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 39273, 'Left_wheel_dist': -9686, 'Right_wheel_dist': -8608, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 4.45, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.41, 'IMU_Acc_z': 9.54, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39372, 'Left_wheel_dist': -9729, 'Right_wheel_dist': -8639, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 4.45, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': -0.40, 'IMU_Acc_z': 10.16, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39472, 'Left_wheel_dist': -9775, 'Right_wheel_dist': -8667, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 4.45, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.49, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 39572, 'Left_wheel_dist': -9825, 'Right_wheel_dist': -8698, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 4.45, 'IMU_Acc_x': -0.31, 'IMU_Acc_y': -0.56, 'IMU_Acc_z': 9.20, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39671, 'Left_wheel_dist': -9873, 'Right_wheel_dist': -8726, 'IMU_roll': -0.04, 'IMU_pitch': 0.02, 'IMU_yaw': 4.43, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.48, 'IMU_Acc_z': 10.17, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39772, 'Left_wheel_dist': -9928, 'Right_wheel_dist': -8752, 'IMU_roll': -0.04, 'IMU_pitch': 0.02, 'IMU_yaw': 4.40, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.52, 'IMU_Acc_z': 9.96, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 39871, 'Left_wheel_dist': -9980, 'Right_wheel_dist': -8776, 'IMU_roll': -0.04, 'IMU_pitch': 0.02, 'IMU_yaw': 4.37, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 10.23, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 39971, 'Left_wheel_dist': -10032, 'Right_wheel_dist': -8794, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 4.33, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': -0.25, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40072, 'Left_wheel_dist': -10087, 'Right_wheel_dist': -8813, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 4.28, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.28, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 40171, 'Left_wheel_dist': -10135, 'Right_wheel_dist': -8831, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 4.22, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.88, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40278, 'Left_wheel_dist': -10189, 'Right_wheel_dist': -8846, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 4.17, 'IMU_Acc_x': -0.11, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.87, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 40376, 'Left_wheel_dist': -10237, 'Right_wheel_dist': -8863, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 4.11, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.91, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40475, 'Left_wheel_dist': -10285, 'Right_wheel_dist': -8881, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 4.03, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.92, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40576, 'Left_wheel_dist': -10331, 'Right_wheel_dist': -8901, 'IMU_roll': -0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 3.95, 'IMU_Acc_x': 0.11, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.92, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 40674, 'Left_wheel_dist': -10377, 'Right_wheel_dist': -8918, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 3.88, 'IMU_Acc_x': 0.10, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.74, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40773, 'Left_wheel_dist': -10427, 'Right_wheel_dist': -8935, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.80, 'IMU_Acc_x': -0.00, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 10.02, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40872, 'Left_wheel_dist': -10475, 'Right_wheel_dist': -8955, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.72, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 40971, 'Left_wheel_dist': -10523, 'Right_wheel_dist': -8972, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 3.61, 'IMU_Acc_x': 0.23, 'IMU_Acc_y': -0.36, 'IMU_Acc_z': 9.97, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41078, 'Left_wheel_dist': -10577, 'Right_wheel_dist': -8990, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 3.52, 'IMU_Acc_x': -0.06, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 41178, 'Left_wheel_dist': -10623, 'Right_wheel_dist': -9007, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 3.40, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.69, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 41277, 'Left_wheel_dist': -10673, 'Right_wheel_dist': -9025, 'IMU_roll': -0.04, 'IMU_pitch': 0.00, 'IMU_yaw': 3.26, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.59, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41376, 'Left_wheel_dist': -10721, 'Right_wheel_dist': -9042, 'IMU_roll': -0.05, 'IMU_pitch': -0.01, 'IMU_yaw': 3.10, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.85, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41476, 'Left_wheel_dist': -10771, 'Right_wheel_dist': -9062, 'IMU_roll': -0.05, 'IMU_pitch': -0.03, 'IMU_yaw': 2.96, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.52, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 41574, 'Left_wheel_dist': -10819, 'Right_wheel_dist': -9086, 'IMU_roll': -0.05, 'IMU_pitch': -0.01, 'IMU_yaw': 2.81, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.93, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41673, 'Left_wheel_dist': -10870, 'Right_wheel_dist': -9110, 'IMU_roll': -0.04, 'IMU_pitch': -0.01, 'IMU_yaw': 2.67, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.68, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41773, 'Left_wheel_dist': -10920, 'Right_wheel_dist': -9138, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 2.54, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 10.04, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 41872, 'Left_wheel_dist': -10966, 'Right_wheel_dist': -9167, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.43, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': 0.35, 'IMU_Acc_z': 9.61, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 41973, 'Left_wheel_dist': -11011, 'Right_wheel_dist': -9197, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.32, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': 0.16, 'IMU_Acc_z': 9.68, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42074, 'Left_wheel_dist': -11055, 'Right_wheel_dist': -9230, 'IMU_roll': 0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 2.24, 'IMU_Acc_x': -0.23, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.70, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 42173, 'Left_wheel_dist': -11099, 'Right_wheel_dist': -9267, 'IMU_roll': 0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 2.16, 'IMU_Acc_x': -0.35, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.18, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42280, 'Left_wheel_dist': -11142, 'Right_wheel_dist': -9310, 'IMU_roll': 0.03, 'IMU_pitch': 0.06, 'IMU_yaw': 2.08, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': 0.17, 'IMU_Acc_z': 9.27, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 42379, 'Left_wheel_dist': -11188, 'Right_wheel_dist': -9348, 'IMU_roll': 0.02, 'IMU_pitch': 0.07, 'IMU_yaw': 2.02, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.44, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42478, 'Left_wheel_dist': -11229, 'Right_wheel_dist': -9382, 'IMU_roll': 0.02, 'IMU_pitch': 0.07, 'IMU_yaw': 1.96, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42577, 'Left_wheel_dist': -11273, 'Right_wheel_dist': -9417, 'IMU_roll': 0.02, 'IMU_pitch': 0.07, 'IMU_yaw': 1.90, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42676, 'Left_wheel_dist': -11312, 'Right_wheel_dist': -9450, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 1.86, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.45, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42775, 'Left_wheel_dist': -11351, 'Right_wheel_dist': -9491, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 1.82, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.39, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42874, 'Left_wheel_dist': -11393, 'Right_wheel_dist': -9531, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 1.79, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.17, 'IMU_Acc_z': 9.95, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 42974, 'Left_wheel_dist': -11430, 'Right_wheel_dist': -9570, 'IMU_roll': 0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 1.78, 'IMU_Acc_x': -0.36, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43074, 'Left_wheel_dist': -11474, 'Right_wheel_dist': -9607, 'IMU_roll': 0.03, 'IMU_pitch': -0.04, 'IMU_yaw': 1.77, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.25, 'IMU_Acc_z': 9.55, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43174, 'Left_wheel_dist': -11513, 'Right_wheel_dist': -9644, 'IMU_roll': 0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 1.78, 'IMU_Acc_x': -0.15, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.98, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43274, 'Left_wheel_dist': -11559, 'Right_wheel_dist': -9688, 'IMU_roll': -0.01, 'IMU_pitch': -0.06, 'IMU_yaw': 1.79, 'IMU_Acc_x': -0.31, 'IMU_Acc_y': -0.25, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43374, 'Left_wheel_dist': -11602, 'Right_wheel_dist': -9731, 'IMU_roll': 0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 1.80, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 10.13, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43482, 'Left_wheel_dist': -11648, 'Right_wheel_dist': -9775, 'IMU_roll': -0.03, 'IMU_pitch': -0.09, 'IMU_yaw': 1.83, 'IMU_Acc_x': -0.71, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 8.38, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 43581, 'Left_wheel_dist': -11689, 'Right_wheel_dist': -9819, 'IMU_roll': -0.00, 'IMU_pitch': -0.08, 'IMU_yaw': 1.85, 'IMU_Acc_x': 0.12, 'IMU_Acc_y': 0.35, 'IMU_Acc_z': 9.30, 'Loop_dt': 18, 'Acc_Accu': 9}
